index;raw;decoding;original_shape;RandomResizedCrop;RandomHorizontalFlip;ToTensor;Normalize;
8097;255061;2359329;(1024, 768);150561;150561;602145;602145;
8098;252266;2088993;(1024, 680);150561;150561;602145;602145;
8099;994312;2359329;(768, 1024);150561;150561;602145;602145;
8100;382767;2092065;(1024, 681);150561;150561;602145;602145;
8101;216146;3145761;(1024, 1024);150561;150561;602145;602145;
8102;349450;3145761;(1024, 1024);150561;150561;602145;602145;
8103;145362;2353185;(1024, 766);150561;150561;602145;602145;
8104;225415;2359329;(1024, 768);150561;150561;602145;602145;
8105;332839;2098209;(1024, 683);150561;150561;602145;602145;
8106;612710;2095137;(1024, 682);150561;150561;602145;602145;
8107;169857;3145761;(1024, 1024);150561;150561;602145;602145;
8108;134125;2098209;(1024, 683);150561;150561;602145;602145;
8109;357903;3145761;(1024, 1024);150561;150561;602145;602145;
8110;272689;2359329;(1024, 768);150561;150561;602145;602145;
8111;348128;2359329;(1024, 768);150561;150561;602145;602145;
8112;441713;2088993;(680, 1024);150561;150561;602145;602145;
8113;274878;2079777;(677, 1024);150561;150561;602145;602145;
8114;310941;2088993;(680, 1024);150561;150561;602145;602145;
8115;694461;2248737;(1024, 732);150561;150561;602145;602145;
8116;285078;2359329;(1024, 768);150561;150561;602145;602145;
8117;290244;2088993;(1024, 680);150561;150561;602145;602145;
8118;349972;2098209;(1024, 683);150561;150561;602145;602145;
8119;217262;2359329;(1024, 768);150561;150561;602145;602145;
8120;221078;2098209;(683, 1024);150561;150561;602145;602145;
8121;320464;2085921;(1024, 679);150561;150561;602145;602145;
8122;244962;2359329;(1024, 768);150561;150561;602145;602145;
8123;532707;1877025;(1024, 611);150561;150561;602145;602145;
8124;72190;2092065;(1024, 681);150561;150561;602145;602145;
8125;224226;3145761;(1024, 1024);150561;150561;602145;602145;
8126;365879;2098209;(1024, 683);150561;150561;602145;602145;
8127;882034;2098209;(683, 1024);150561;150561;602145;602145;
8128;353572;2359329;(1024, 768);150561;150561;602145;602145;
8129;846414;2429985;(1024, 791);150561;150561;602145;602145;
8130;416555;2098209;(683, 1024);150561;150561;602145;602145;
8131;522763;1757217;(1024, 572);150561;150561;602145;602145;
8132;75705;2098209;(1024, 683);150561;150561;602145;602145;
8133;153753;2359329;(768, 1024);150561;150561;602145;602145;
8134;179798;2359329;(1024, 768);150561;150561;602145;602145;
8135;140141;2264097;(1024, 737);150561;150561;602145;602145;
8136;167187;2098209;(683, 1024);150561;150561;602145;602145;
8137;210530;2095137;(1024, 682);150561;150561;602145;602145;
8138;372186;2095137;(682, 1024);150561;150561;602145;602145;
8139;93187;2359329;(1024, 768);150561;150561;602145;602145;
8140;39645;1930785;(838, 768);150561;150561;602145;602145;
8141;325723;2359329;(1024, 768);150561;150561;602145;602145;
8142;122827;2316321;(1024, 754);150561;150561;602145;602145;
8143;251736;2359329;(1024, 768);150561;150561;602145;602145;
8144;655348;2359329;(1024, 768);150561;150561;602145;602145;
8145;463976;2116641;(1024, 689);150561;150561;602145;602145;
8146;224492;2497569;(1024, 813);150561;150561;602145;602145;
8147;121798;1978401;(1024, 644);150561;150561;602145;602145;
8148;164019;2291745;(1024, 746);150561;150561;602145;602145;
8149;363669;2359329;(1024, 768);150561;150561;602145;602145;
8150;93440;2073633;(1024, 675);150561;150561;602145;602145;
8151;155334;2359329;(1024, 768);150561;150561;602145;602145;
8152;130889;2095137;(1024, 682);150561;150561;602145;602145;
8153;203432;2088993;(1024, 680);150561;150561;602145;602145;
8154;1001631;2107425;(1024, 686);150561;150561;602145;602145;
8155;191807;2098209;(1024, 683);150561;150561;602145;602145;
8156;246165;2107425;(1024, 686);150561;150561;602145;602145;
8157;235791;2359329;(768, 1024);150561;150561;602145;602145;
8158;860091;3093537;(1007, 1024);150561;150561;602145;602145;
8159;108230;2128929;(1024, 693);150561;150561;602145;602145;
8160;290794;3145761;(1024, 1024);150561;150561;602145;602145;
8161;92475;2052129;(668, 1024);150561;150561;602145;602145;
8162;50780;2359329;(1024, 768);150561;150561;602145;602145;
8163;251174;2088993;(1024, 680);150561;150561;602145;602145;
8164;337731;2359329;(768, 1024);150561;150561;602145;602145;
8165;228267;2098209;(1024, 683);150561;150561;602145;602145;
8166;221720;3145761;(1024, 1024);150561;150561;602145;602145;
8167;91996;3010593;(1024, 980);150561;150561;602145;602145;
8168;361625;2251809;(733, 1024);150561;150561;602145;602145;
8169;136976;2359329;(1024, 768);150561;150561;602145;602145;
8170;136589;2359329;(1024, 768);150561;150561;602145;602145;
8171;311907;3145761;(1024, 1024);150561;150561;602145;602145;
8172;678599;2092065;(1024, 681);150561;150561;602145;602145;
8173;297513;2098209;(1024, 683);150561;150561;602145;602145;
8174;60227;2205729;(1024, 718);150561;150561;602145;602145;
8175;490238;2098209;(1024, 683);150561;150561;602145;602145;
8176;352711;2205729;(718, 1024);150561;150561;602145;602145;
8177;191505;2359329;(1024, 768);150561;150561;602145;602145;
8178;679608;2365473;(770, 1024);150561;150561;602145;602145;
8179;505343;2088993;(680, 1024);150561;150561;602145;602145;
8180;764991;2098209;(1024, 683);150561;150561;602145;602145;
8181;199356;1938465;(1024, 631);150561;150561;602145;602145;
8182;726934;2199585;(1024, 716);150561;150561;602145;602145;
8183;413939;2359329;(1024, 768);150561;150561;602145;602145;
8184;554563;2181153;(1024, 710);150561;150561;602145;602145;
8185;556625;2273313;(1024, 740);150561;150561;602145;602145;
8186;322393;2359329;(1024, 768);150561;150561;602145;602145;
8187;247717;2359329;(1024, 768);150561;150561;602145;602145;
8188;916776;2095137;(682, 1024);150561;150561;602145;602145;
8189;249624;2095137;(1024, 682);150561;150561;602145;602145;
8190;151466;2359329;(768, 1024);150561;150561;602145;602145;
8191;363279;2098209;(1024, 683);150561;150561;602145;602145;
8192;451285;2092065;(1024, 681);150561;150561;602145;602145;
8193;551461;2092065;(681, 1024);150561;150561;602145;602145;
8194;173989;3145761;(1024, 1024);150561;150561;602145;602145;
8195;720936;2082849;(1024, 678);150561;150561;602145;602145;
8196;153882;3145761;(1024, 1024);150561;150561;602145;602145;
8197;401651;1920033;(1024, 625);150561;150561;602145;602145;
8198;207218;2098209;(683, 1024);150561;150561;602145;602145;
8199;285595;2098209;(1024, 683);150561;150561;602145;602145;
8200;337722;2304033;(1024, 750);150561;150561;602145;602145;
8201;81663;2125857;(692, 1024);150561;150561;602145;602145;
8202;483272;2359329;(1024, 768);150561;150561;602145;602145;
8203;697163;2098209;(1024, 683);150561;150561;602145;602145;
8204;136252;2082849;(1024, 678);150561;150561;602145;602145;
8205;163750;2095137;(1024, 682);150561;150561;602145;602145;
8206;619629;2245665;(731, 1024);150561;150561;602145;602145;
8207;102868;2122785;(1024, 691);150561;150561;602145;602145;
8208;156514;2476065;(1024, 806);150561;150561;602145;602145;
8209;507869;1468449;(1024, 478);150561;150561;602145;602145;
8210;299022;2098209;(683, 1024);150561;150561;602145;602145;
8211;583500;2088993;(1024, 680);150561;150561;602145;602145;
8212;879948;2107425;(686, 1024);150561;150561;602145;602145;
8213;202142;1880097;(612, 1024);150561;150561;602145;602145;
8214;385799;2125857;(1024, 692);150561;150561;602145;602145;
8215;676134;2098209;(1024, 683);150561;150561;602145;602145;
8216;635623;3145761;(1024, 1024);150561;150561;602145;602145;
8217;457716;2251809;(733, 1024);150561;150561;602145;602145;
8218;677061;2359329;(1024, 768);150561;150561;602145;602145;
8219;358511;2104353;(1024, 685);150561;150561;602145;602145;
8220;318764;2359329;(1024, 768);150561;150561;602145;602145;
8221;270509;2279457;(1024, 742);150561;150561;602145;602145;
8222;196735;2359329;(768, 1024);150561;150561;602145;602145;
8223;86519;2359329;(1024, 768);150561;150561;602145;602145;
8224;107666;2359329;(1024, 768);150561;150561;602145;602145;
8225;104059;2092065;(1024, 681);150561;150561;602145;602145;
8226;90695;2104353;(1024, 685);150561;150561;602145;602145;
8227;274413;2359329;(768, 1024);150561;150561;602145;602145;
8228;178400;2254881;(1024, 734);150561;150561;602145;602145;
8229;147150;1818657;(592, 1024);150561;150561;602145;602145;
8230;93687;2092065;(1024, 681);150561;150561;602145;602145;
8231;164129;2107425;(1024, 686);150561;150561;602145;602145;
8232;212390;2104353;(1024, 685);150561;150561;602145;602145;
8233;211738;2098209;(1024, 683);150561;150561;602145;602145;
8234;173045;2359329;(1024, 768);150561;150561;602145;602145;
8235;313657;2098209;(1024, 683);150561;150561;602145;602145;
8236;188245;2098209;(1024, 683);150561;150561;602145;602145;
8237;157290;3145761;(1024, 1024);150561;150561;602145;602145;
8238;333824;2359329;(1024, 768);150561;150561;602145;602145;
8239;90667;2092065;(1024, 681);150561;150561;602145;602145;
8240;90356;2098209;(1024, 683);150561;150561;602145;602145;
8241;444052;2758689;(1024, 898);150561;150561;602145;602145;
8242;92836;2196513;(715, 1024);150561;150561;602145;602145;
8243;175628;1880097;(1024, 612);150561;150561;602145;602145;
8244;349859;2128929;(693, 1024);150561;150561;602145;602145;
8245;179365;3145761;(1024, 1024);150561;150561;602145;602145;
8246;605794;2098209;(1024, 683);150561;150561;602145;602145;
8247;614406;2088993;(1024, 680);150561;150561;602145;602145;
8248;355803;2088993;(1024, 680);150561;150561;602145;602145;
8249;37017;2359329;(1024, 768);150561;150561;602145;602145;
8250;106005;2224161;(724, 1024);150561;150561;602145;602145;
8251;750227;2184225;(711, 1024);150561;150561;602145;602145;
8252;168833;2362401;(1024, 769);150561;150561;602145;602145;
8253;282445;2359329;(1024, 768);150561;150561;602145;602145;
8254;65635;2158881;(937, 768);150561;150561;602145;602145;
8255;813626;2098209;(1024, 683);150561;150561;602145;602145;
8256;95402;2245665;(1024, 731);150561;150561;602145;602145;
8257;150903;2359329;(1024, 768);150561;150561;602145;602145;
8258;197236;2359329;(1024, 768);150561;150561;602145;602145;
8259;412054;2359329;(1024, 768);150561;150561;602145;602145;
8260;322450;2098209;(1024, 683);150561;150561;602145;602145;
8261;210883;2098209;(1024, 683);150561;150561;602145;602145;
8262;594484;2663457;(867, 1024);150561;150561;602145;602145;
8263;274563;2359329;(1024, 768);150561;150561;602145;602145;
8264;300637;2098209;(1024, 683);150561;150561;602145;602145;
8265;203578;2359329;(1024, 768);150561;150561;602145;602145;
8266;166094;2098209;(1024, 683);150561;150561;602145;602145;
8267;142524;2359329;(1024, 768);150561;150561;602145;602145;
8268;331270;2098209;(1024, 683);150561;150561;602145;602145;
8269;509065;2359329;(1024, 768);150561;150561;602145;602145;
8270;514911;2082849;(1024, 678);150561;150561;602145;602145;
8271;216626;2082849;(1024, 678);150561;150561;602145;602145;
8272;757176;2098209;(1024, 683);150561;150561;602145;602145;
8273;763693;2620449;(1024, 853);150561;150561;602145;602145;
8274;70305;2374689;(773, 1024);150561;150561;602145;602145;
8275;238922;2098209;(1024, 683);150561;150561;602145;602145;
8276;261852;2359329;(768, 1024);150561;150561;602145;602145;
8277;432547;3145761;(1024, 1024);150561;150561;602145;602145;
8278;107239;1732641;(1024, 564);150561;150561;602145;602145;
8279;673103;2230305;(1024, 726);150561;150561;602145;602145;
8280;772266;2098209;(1024, 683);150561;150561;602145;602145;
8281;623520;2098209;(1024, 683);150561;150561;602145;602145;
8282;251083;2359329;(1024, 768);150561;150561;602145;602145;
8283;93262;2098209;(1024, 683);150561;150561;602145;602145;
8284;483998;2476065;(1024, 806);150561;150561;602145;602145;
8285;74355;1769505;(1024, 576);150561;150561;602145;602145;
8286;349195;1769505;(1024, 576);150561;150561;602145;602145;
8287;338813;2359329;(1024, 768);150561;150561;602145;602145;
8288;457563;2085921;(679, 1024);150561;150561;602145;602145;
8289;439263;2098209;(1024, 683);150561;150561;602145;602145;
8290;681646;2214945;(1024, 721);150561;150561;602145;602145;
8291;186580;2082849;(1024, 678);150561;150561;602145;602145;
8292;551090;2300961;(1024, 749);150561;150561;602145;602145;
8293;207844;2095137;(1024, 682);150561;150561;602145;602145;
8294;813553;2128929;(1024, 693);150561;150561;602145;602145;
8295;395350;1769505;(576, 1024);150561;150561;602145;602145;
8296;100350;2088993;(1024, 680);150561;150561;602145;602145;
8297;208728;2098209;(1024, 683);150561;150561;602145;602145;
8298;290667;2098209;(1024, 683);150561;150561;602145;602145;
8299;520390;2098209;(1024, 683);150561;150561;602145;602145;
8300;135905;2088993;(1024, 680);150561;150561;602145;602145;
8301;369107;2144289;(698, 1024);150561;150561;602145;602145;
8302;696144;2098209;(683, 1024);150561;150561;602145;602145;
8303;67023;2218785;(963, 768);150561;150561;602145;602145;
8304;162132;1769505;(1024, 576);150561;150561;602145;602145;
8305;132527;2638881;(1024, 859);150561;150561;602145;602145;
8306;533236;2426913;(1024, 790);150561;150561;602145;602145;
8307;198580;2055201;(1024, 669);150561;150561;602145;602145;
8308;89748;2359329;(1024, 768);150561;150561;602145;602145;
8309;307544;2098209;(1024, 683);150561;150561;602145;602145;
8310;188557;2098209;(683, 1024);150561;150561;602145;602145;
8311;476432;2098209;(1024, 683);150561;150561;602145;602145;
8312;151358;2104353;(1024, 685);150561;150561;602145;602145;
8313;139519;2359329;(1024, 768);150561;150561;602145;602145;
8314;237108;2359329;(768, 1024);150561;150561;602145;602145;
8315;231569;2239521;(1024, 729);150561;150561;602145;602145;
8316;186139;1222689;(398, 1024);150561;150561;602145;602145;
8317;437803;2098209;(1024, 683);150561;150561;602145;602145;
8318;184685;2359329;(1024, 768);150561;150561;602145;602145;
8319;365719;2362401;(769, 1024);150561;150561;602145;602145;
8320;70564;2095137;(1024, 682);150561;150561;602145;602145;
8321;456193;2104353;(1024, 685);150561;150561;602145;602145;
8322;117679;2359329;(1024, 768);150561;150561;602145;602145;
8323;512089;2098209;(1024, 683);150561;150561;602145;602145;
8324;468648;2196513;(1024, 715);150561;150561;602145;602145;
8325;637106;2092065;(1024, 681);150561;150561;602145;602145;
8326;524392;2359329;(1024, 768);150561;150561;602145;602145;
8327;139475;3145761;(1024, 1024);150561;150561;602145;602145;
8328;274431;2098209;(1024, 683);150561;150561;602145;602145;
8329;368023;3145761;(1024, 1024);150561;150561;602145;602145;
8330;123473;2088993;(680, 1024);150561;150561;602145;602145;
8331;526150;2095137;(1024, 682);150561;150561;602145;602145;
8332;302987;2359329;(1024, 768);150561;150561;602145;602145;
8333;171398;2359329;(1024, 768);150561;150561;602145;602145;
8334;410768;2104353;(1024, 685);150561;150561;602145;602145;
8335;740089;2098209;(1024, 683);150561;150561;602145;602145;
8336;894822;2813985;(916, 1024);150561;150561;602145;602145;
8337;73633;2224161;(1024, 724);150561;150561;602145;602145;
8338;280406;2098209;(1024, 683);150561;150561;602145;602145;
8339;177057;2098209;(683, 1024);150561;150561;602145;602145;
8340;131486;2085921;(1024, 679);150561;150561;602145;602145;
8341;189956;2095137;(1024, 682);150561;150561;602145;602145;
8342;227706;3145761;(1024, 1024);150561;150561;602145;602145;
8343;221728;2098209;(683, 1024);150561;150561;602145;602145;
8344;106667;2359329;(1024, 768);150561;150561;602145;602145;
8345;392847;1827873;(595, 1024);150561;150561;602145;602145;
8346;139861;2098209;(1024, 683);150561;150561;602145;602145;
8347;92016;1769505;(1024, 576);150561;150561;602145;602145;
8348;207410;2012193;(1024, 655);150561;150561;602145;602145;
8349;484149;2104353;(1024, 685);150561;150561;602145;602145;
8350;198934;2795553;(910, 1024);150561;150561;602145;602145;
8351;70048;2098209;(683, 1024);150561;150561;602145;602145;
8352;726233;2098209;(1024, 683);150561;150561;602145;602145;
8353;330068;2098209;(1024, 683);150561;150561;602145;602145;
8354;411078;2098209;(1024, 683);150561;150561;602145;602145;
8355;332615;2359329;(1024, 768);150561;150561;602145;602145;
8356;191928;2571297;(1024, 837);150561;150561;602145;602145;
8357;336395;2199585;(1024, 716);150561;150561;602145;602145;
8358;182072;2092065;(1024, 681);150561;150561;602145;602145;
8359;190782;2519073;(1024, 820);150561;150561;602145;602145;
8360;111901;2620449;(1024, 853);150561;150561;602145;602145;
8361;69844;2359329;(1024, 768);150561;150561;602145;602145;
8362;503364;2359329;(768, 1024);150561;150561;602145;602145;
8363;214498;2359329;(1024, 768);150561;150561;602145;602145;
8364;558294;2930721;(954, 1024);150561;150561;602145;602145;
8365;62185;1769505;(768, 768);150561;150561;602145;602145;
8366;155005;2092065;(1024, 681);150561;150561;602145;602145;
8367;94864;1769505;(768, 768);150561;150561;602145;602145;
8368;142415;2359329;(1024, 768);150561;150561;602145;602145;
8369;59943;2092065;(1024, 681);150561;150561;602145;602145;
8370;375137;2098209;(1024, 683);150561;150561;602145;602145;
8371;383004;2092065;(1024, 681);150561;150561;602145;602145;
